transaction_id,amount,status,settlement_date
BL3437187884,46490.11,pending,2024-01-20
BL5620928902,47215.92,successful,2025-06-21
BL3895404775,20115.43,failed,2024-12-23
BL8745256142,11676.92,successful,2025-10-18
BL6620177781,48306.36,failed,2024-09-28
BL4952663213,19908.69,successful,2025-10-17
BL0753230505,44120.05,failed,2025-11-27
BL1787903576,10028.05,failed,2025-05-25
BL8618925095,25510.03,successful,2024-11-19
BL0267474901,32004.75,successful,2025-12-23
BL6867290009,29183.16,failed,2025-06-25
BL8925751910,6553.89,successful,2025-06-07
BL6612815313,26761.17,successful,2024-01-20
BL5712872617,4363.5,successful,2025-06-30
BL8724082158,49746.14,successful,2025-03-31
BL0384200367,42102.77,successful,2025-07-25
BL8756852125,7528.73,successful,2025-11-07
BL8509212161,1964.62,successful,2024-09-27
BL0604079615,16398.44,successful,2024-06-19
BL3660705335,25812.56,successful,2024-09-04
BL2068788167,4508.3,successful,2025-11-13
BL9322781491,11900.85,successful,2024-06-23
BL1222468905,24040.13,failed,2024-04-25
BL8790930106,40799.04,successful,2024-06-05
BL3203599510,20643.02,successful,2024-03-25
BL7788557902,22282.34,failed,2024-05-13
BL0696944995,2101.2,successful,2024-12-30
BL6725792420,46218.76,successful,2025-12-09
BL0818530467,15663.8,successful,2025-10-13
BL8530466939,22010.64,successful,2025-09-13
BL1473725767,10078.45,successful,2024-06-25
BL2996363301,14298.67,failed,2024-02-11
BL7883661658,11455.14,successful,2025-11-22
BL4136360136,49233.44,successful,2025-02-24
BL7462685162,899.55,failed,2024-06-06
BL2782074106,22434.5,failed,2024-10-21
BL6213128193,18684.31,successful,2025-02-26
BL4940870946,11380.73,successful,2024-10-08
BL6287346305,43051.91,failed,2025-09-25
BL3535252847,17341.44,successful,2025-04-02
BL7391724109,11300.8,successful,2025-05-08
BL5740698096,17404.76,failed,2024-01-25
BL4762751035,36188.98,successful,2025-02-02
BL6548694624,19058.03,successful,2024-10-21
BL5847414661,350.68,successful,2025-05-14
BL9034267170,11113.62,failed,2025-10-17
BL4216060619,48576.74,successful,2025-05-29
BL5889363138,5337.34,successful,2025-08-23
BL6680820620,23821.44,successful,2024-09-17
BL7441574754,41025.52,successful,2024-05-18
BL2637262141,39405.25,successful,2025-11-16
BL4474666001,2112.98,successful,2024-01-05
BL9514844978,23180.59,successful,2025-07-21
BL7324331322,15221.45,successful,2025-02-27
BL1653489456,29741.23,successful,2025-05-21
BL5367197454,16114.58,successful,2025-01-30
BL5401397040,5895.2,failed,2024-05-09
BL3961190513,4487.64,successful,2024-04-18
BL4141522330,38173.77,successful,2025-09-13
BL6823475128,48061.44,successful,2025-10-23
BL5972852468,12148.72,successful,2024-02-09
BL2450089285,31084.67,failed,2024-02-13
BL4771824763,18946.53,successful,2025-02-10
BL6807645441,20084.2,successful,2025-06-12
BL7617567025,49838.55,successful,2024-06-11
BL6010785625,6613.54,successful,2024-04-21
BL4427435956,2952.75,successful,2025-08-05
BL9108198383,35336.61,successful,2025-07-09
BL2686596322,11221.09,successful,2025-01-22
BL8205433691,37712.45,successful,2025-05-03
BL3312132545,46371.95,successful,2024-09-15
BL7834258739,43203.94,successful,2024-02-15
BL9437781299,28671.53,successful,2024-01-02
BL1537569353,37220.88,failed,2025-06-05
BL9524549046,22967.49,successful,2024-10-14
BL8296636502,2868.11,successful,2025-09-30
BL6991370267,28474.08,successful,2025-09-02
BL9992836236,5655.0,successful,2024-08-20
BL7381683850,5604.54,successful,2025-01-12
BL4815903381,32520.44,successful,2024-01-04
BL1363558083,3577.48,successful,2025-06-10
BL7260531266,33554.12,failed,2024-07-14
BL1067700628,6633.03,failed,2025-06-24
BL1831518828,29590.12,failed,2024-08-03
BL0441346945,7103.74,successful,2025-03-01
BL1264649243,27122.71,successful,2024-08-17
BL8661984569,28663.32,failed,2025-02-18
BL6013687191,45538.08,successful,2024-11-04
BL1284555390,22550.35,successful,2024-09-24
BL6337979261,15079.52,successful,2025-01-01
BL5578520042,44951.46,successful,2025-09-30
BL2871646167,21266.85,successful,2025-02-02
BL8632085547,10902.36,successful,2024-01-21
BL7214125727,2435.63,failed,2024-04-22
BL0962527030,41963.64,successful,2024-12-29
BL7657186507,475.47,successful,2024-07-01
BL3697583793,13953.54,failed,2024-12-26
BL3295935349,1120.92,successful,2025-07-27
BL2121378304,28550.88,successful,2024-05-05
BL3043852165,31448.22,successful,2024-08-14
BL4840123296,15805.78,successful,2024-04-15
BL6862193401,32607.43,failed,2025-03-14
BL1377655108,37901.82,successful,2024-12-20
BL8215086410,1629.44,successful,2024-04-17
BL0549201978,25544.97,successful,2025-12-09
BL3755522405,40568.05,successful,2024-04-18
BL3287279033,14866.64,successful,2025-09-06
BL1065430560,27282.12,successful,2024-06-07
BL4358492031,3033.73,successful,2024-03-09
BL7249654272,4950.65,successful,2025-06-28
BL4960231938,43999.19,successful,2024-06-16
BL2412018389,28755.85,successful,2024-04-22
BL5083348914,29824.65,successful,2024-11-01
BL8883708771,21094.66,successful,2024-12-09
BL6090792124,41172.84,failed,2024-10-07
BL8201416163,4433.04,successful,2025-05-25
BL7579061124,49631.82,successful,2025-03-23
BL4441848985,36837.61,successful,2024-11-08
BL4572117745,27253.42,pending,2024-10-02
BL5351522111,19395.85,successful,2025-06-28
BL2895001908,1249.32,successful,2024-10-23
BL3128133116,22334.53,successful,2025-01-11
BL2464727663,10825.68,successful,2025-01-22
BL6347954488,10545.62,successful,2024-04-12
BL8510639906,7699.41,successful,2024-01-14
BL8049724790,39684.92,successful,2025-07-23
BL4207727053,8541.67,successful,2024-12-19
BL6326964545,44659.13,successful,2025-01-26
BL9666566878,33357.93,successful,2025-10-10
BL5755034407,6525.25,successful,2024-09-05
BL5727253013,36219.66,successful,2024-02-25
BL7509811012,44679.83,successful,2024-02-07
BL3646051506,32996.99,successful,2024-05-19
BL4782256818,44621.57,successful,2024-08-30
BL5028149659,19834.68,failed,2024-10-30
BL2118730423,36995.6,successful,2024-11-16
BL2481527566,40993.12,successful,2024-02-14
BL5842076650,47346.52,successful,2024-11-22
BL4040113983,37986.39,failed,2025-04-22
BL4564387078,24037.23,successful,2025-08-29
BL5644905163,19437.0,successful,2024-12-18
BL4946265781,39920.66,successful,2025-10-13
BL9059615395,18218.04,successful,2024-04-28
BL5696046548,31720.35,successful,2025-01-19
BL7606740292,17645.97,failed,2025-06-11
BL0651049163,48072.06,successful,2024-06-22
BL3597119808,2910.09,successful,2024-12-18
BL8698982308,47944.13,successful,2024-07-07
BL9478800849,16733.71,successful,2025-06-23
BL4579091433,1448.41,successful,2024-02-02
BL6504795421,29927.08,successful,2025-11-12
BL9510189791,32350.89,successful,2024-07-05
BL3672104545,43387.11,failed,2024-08-28
BL0731508052,4253.7,successful,2025-08-11
BL9787148936,46422.38,successful,2024-08-21
BL2846408964,44948.26,successful,2024-09-25
BL3500312858,44818.51,failed,2024-06-23
BL4213509756,14285.61,successful,2025-08-26
BL0251795659,26200.07,successful,2025-06-01
BL1710198232,37271.46,successful,2024-02-16
BL3698027878,36655.25,successful,2025-09-06
BL7234935213,13630.61,successful,2024-12-14
BL3020597310,29529.74,successful,2025-01-17
BL2428274938,47370.05,successful,2024-06-30
BL2242724643,7801.18,successful,2024-05-31
BL9575316180,26371.65,successful,2024-06-12
BL0033056694,10260.53,successful,2024-05-17
BL2434868236,25026.71,successful,2024-03-21
BL5905615711,11591.09,successful,2025-12-06
BL7081046172,2177.56,successful,2024-08-12
BL7601760748,44656.74,successful,2025-07-17
BL8108678600,32478.85,successful,2024-09-16
BL5332110981,38457.37,successful,2024-08-27
BL0112899508,21558.65,successful,2025-06-18
BL9732911871,29487.27,successful,2025-03-26
BL1548082347,35632.81,failed,2024-12-27
BL8398660251,27732.2,successful,2025-12-02
BL4180758977,4971.67,successful,2025-07-24
BL3885292592,11947.41,successful,2025-03-26
BL3466727195,1586.03,successful,2024-03-04
BL4998638841,23278.76,successful,2024-01-10
BL2651159594,41784.83,successful,2025-10-16
BL7557749882,41999.07,successful,2024-08-16
BL3623072290,11894.73,successful,2024-09-26
BL9662128497,22554.4,successful,2024-04-02
BL0020712375,17469.26,failed,2024-03-24
BL0650658717,48021.14,successful,2025-05-21
BL8445813517,5400.98,successful,2025-06-07
BL5091332647,42621.64,pending,2024-12-18
BL1773123687,11274.08,failed,2025-03-14
BL9574368353,30721.95,successful,2024-06-07
BL1197981573,11542.27,successful,2024-12-05
BL3224052901,28929.47,successful,2024-04-25
BL6788077376,20006.25,successful,2025-01-07
BL4300514135,37128.73,successful,2024-11-27
BL4564728743,10903.7,successful,2024-07-28
BL8810786326,5218.94,successful,2024-12-27
BL6095972278,43019.99,successful,2024-10-27
BL7752062679,29632.04,failed,2024-04-24
BL9784923716,1019.95,failed,2024-03-02
BL1663154875,31527.67,successful,2024-07-25
BL2271922718,24617.0,successful,2024-06-19
BL8450341468,3918.77,failed,2024-11-10
BL1821200704,34468.43,successful,2024-07-30
BL2247644128,45180.75,successful,2024-03-31
BL7600872730,48897.94,successful,2025-04-21
BL1425134609,30703.2,successful,2024-07-26
BL2013540424,28828.28,failed,2025-06-21
BL4263212939,36900.38,successful,2024-12-09
BL7155818239,7428.0,successful,2025-01-02
BL2465052642,43699.42,successful,2024-09-30
BL3472315087,14645.32,successful,2024-02-06
BL1257800238,30606.63,successful,2025-06-18
BL7491866753,15078.9,successful,2024-03-15
BL7019119885,35836.5,successful,2025-05-04
BL3230020999,31525.08,successful,2025-03-01
BL6043904701,19514.13,successful,2025-01-29
BL4625610524,17671.29,successful,2024-08-14
BL7313998303,10261.52,successful,2024-11-27
BL2387122397,48130.94,successful,2025-01-19
BL6192909022,44598.0,successful,2025-11-06
BL3733522220,31035.62,successful,2025-08-22
BL1752243426,26343.31,successful,2024-01-04
BL4341525250,26482.8,successful,2024-07-09
BL9881817379,34870.8,successful,2024-01-27
BL8206974151,34962.98,successful,2024-11-11
BL8261767827,20667.51,failed,2025-06-17
BL1107141429,41386.13,pending,2025-11-17
BL9317635867,49282.86,failed,2025-08-21
BL3947704377,5931.33,successful,2025-02-06
BL2681662884,44219.82,successful,2024-10-19
BL2972640402,41678.49,successful,2024-10-30
BL4097022075,24214.58,successful,2025-03-27
BL7817131508,25786.58,successful,2025-04-28
BL6706871137,21765.35,failed,2025-09-25
BL4438438888,27983.18,successful,2024-04-14
BL7375756611,18292.63,successful,2025-05-03
BL6039872167,43407.66,successful,2025-03-05
BL1083948995,23087.89,failed,2025-05-08
BL1688917970,47829.64,failed,2024-02-27
BL8356537090,42816.04,successful,2024-04-06
BL9417224835,13608.25,successful,2024-12-17
BL8306778620,46250.11,successful,2025-06-05
BL1943278518,37450.32,successful,2025-12-21
BL7253556001,16114.75,failed,2025-10-30
BL8612112581,33474.02,successful,2025-03-17
BL0605413143,49060.65,successful,2024-08-24
BL4727612351,10448.12,successful,2025-08-09
BL5688919540,32620.79,successful,2024-01-02
BL8628191718,909.69,successful,2025-05-03
BL6853266911,1744.62,successful,2024-01-24
BL3607672736,26237.0,successful,2025-01-12
BL4975198068,36265.93,successful,2024-11-12
BL1142709882,37864.23,successful,2024-12-09
BL4056583650,6821.29,successful,2024-11-03
BL8704146054,33439.48,successful,2025-02-23
BL9643055401,33044.05,successful,2025-03-31
BL0472306384,43938.17,successful,2024-05-17
BL7552440992,13083.09,successful,2024-09-21
BL5815146740,7350.1,successful,2025-07-03
BL9354592546,35042.12,successful,2024-06-17
BL5177822418,36545.89,successful,2024-11-22
BL8603479646,4541.24,successful,2024-11-17
BL1767605175,7462.21,successful,2025-11-09
BL9928993458,7099.66,successful,2024-05-13
BL2876412399,23140.22,failed,2025-06-14
BL2152179095,26464.58,successful,2024-08-12
BL1880938747,43887.57,successful,2024-12-21
BL0847018054,12307.83,successful,2024-11-12
BL4868995517,46817.49,successful,2025-05-29
BL7613060389,21808.25,successful,2025-10-02
BL3099053282,14440.68,successful,2024-11-12
BL4730614786,2595.14,failed,2025-08-31
BL4060279751,14032.11,failed,2025-12-29
BL1429197952,35327.44,failed,2024-11-21
BL2238487296,20977.4,successful,2025-10-28
BL1420048437,3550.58,successful,2025-12-23
BL0717610632,1512.33,successful,2025-05-03
BL4962561664,7483.23,successful,2025-02-12
BL5045190316,1411.22,failed,2025-12-14
BL0889022927,13937.75,successful,2024-06-07
BL2864076347,17554.62,pending,2024-08-04
BL9728992256,26714.02,successful,2025-08-16
BL7407919537,27236.17,successful,2025-07-29
BL5100562670,3745.22,successful,2024-03-02
BL3633763287,2069.38,successful,2024-01-26
BL3753859547,22931.51,successful,2025-07-19
BL9821675284,735.15,successful,2025-12-07
BL8435972363,46034.59,successful,2025-12-01
BL1723923920,46904.45,successful,2025-11-20
BL0032089788,44328.94,successful,2024-04-14
BL8414553597,25970.49,successful,2024-02-07
BL0182395642,31246.35,successful,2024-01-30
BL1861301149,728.65,successful,2025-08-05
BL2405757943,5496.11,failed,2025-05-01
BL9275463952,21548.95,successful,2024-10-18
BL7795412634,48791.68,successful,2025-10-18
BL7644241352,22622.53,successful,2024-08-07
BL8885691293,18310.7,failed,2024-07-06
BL9472500995,47584.07,successful,2025-06-27
BL8825710622,29464.44,successful,2024-09-28
BL3469577804,29290.23,successful,2024-02-03
BL4992876349,19429.16,successful,2024-02-06
BL4155109608,10389.42,successful,2024-12-23
BL7235381707,896.24,successful,2024-04-05
BL1156208143,4640.35,successful,2025-05-26
BL6794324852,2439.15,successful,2025-01-19
BL1701561992,8204.81,failed,2025-12-12
BL7435900816,22248.02,successful,2025-01-04
BL2288232285,7714.53,successful,2025-04-08
BL5892920843,11642.94,failed,2025-09-16
BL2876100801,34737.25,successful,2024-05-03
BL8425639072,38515.01,failed,2024-04-26
BL9983871917,46704.14,successful,2024-06-08
BL0424217108,23803.19,successful,2025-01-01
BL5728541645,31674.89,failed,2025-05-22
BL2847495248,925.2,successful,2024-08-29
BL4438924146,39761.74,pending,2025-09-29
BL4767312568,39484.18,failed,2025-08-15
BL9054893857,23763.19,successful,2024-08-10
BL7768856464,44650.89,failed,2025-10-01
BL3867157673,10662.42,successful,2025-03-21
BL9403588171,363.24,successful,2024-11-19
BL9656071528,48511.79,successful,2024-09-29
BL0031598693,19012.63,successful,2025-09-29
BL5038058626,17339.81,successful,2024-06-06
BL0260806699,17021.41,successful,2025-08-11
BL6978098314,35927.65,successful,2024-06-19
BL7617983723,31694.98,successful,2024-11-15
BL9104083718,48343.64,successful,2025-10-14
BL1356668791,9565.31,successful,2025-06-12
BL3446438815,27153.5,successful,2024-08-24
BL2666304133,8035.74,successful,2024-01-01
BL9304301410,25874.8,successful,2024-04-05
BL3240150227,23211.77,successful,2025-06-14
BL6916960520,45569.55,successful,2025-07-25
BL6137980139,22745.44,pending,2025-12-20
BL4522712010,13075.42,successful,2025-09-03
BL1739806511,14046.11,successful,2024-11-20
BL8409994805,39709.07,successful,2025-08-05
BL5892900767,37978.23,successful,2024-02-01
BL6145908142,19882.14,failed,2025-10-26
BL0709844762,4301.71,successful,2024-04-11
BL2830829263,15751.47,successful,2024-05-29
BL0364476462,33996.86,failed,2024-01-26
BL3188179308,36089.09,successful,2025-01-07
BL0807271350,29255.43,successful,2025-08-31
BL1259700322,42787.83,successful,2025-04-10
BL2390857780,11528.31,failed,2025-11-14
BL2588830267,4809.35,successful,2024-09-25
BL7307426935,14365.57,successful,2025-02-13
BL0911612387,44028.36,successful,2024-07-20
BL1133481273,23285.93,successful,2025-01-05
BL9648232032,39864.96,successful,2025-02-27
BL5277462150,32526.49,failed,2025-09-12
BL5246350044,17735.04,pending,2024-12-24
BL2013240538,32937.35,successful,2024-07-11
BL0355218417,34217.01,successful,2025-08-31
BL4342197203,4974.01,successful,2025-03-09
BL0786070258,39560.01,successful,2024-01-12
BL3197904562,31222.14,successful,2024-08-16
BL0418358520,21396.85,failed,2024-08-17
BL2745729776,14481.08,successful,2025-01-07
BL9632060226,31705.05,successful,2024-01-28
BL8141839958,16991.8,successful,2025-01-19
BL2654695822,43322.8,successful,2024-01-31
BL2059308525,17795.4,successful,2024-11-14
BL6928195478,24842.87,successful,2024-08-21
BL1234548576,20938.2,successful,2025-01-07
BL1730795225,15224.18,successful,2025-06-29
BL6172927313,48259.37,successful,2025-09-30
BL1759710143,17734.93,successful,2025-03-16
BL2782020728,40198.34,successful,2025-08-12
BL0777928366,43795.71,successful,2025-07-24
BL4557243662,38090.03,successful,2024-08-25
BL6339782422,44855.79,successful,2025-03-01
BL0257697416,10556.05,successful,2024-12-05
BL5522901353,27421.5,pending,2024-02-08
BL2097679681,14965.5,successful,2024-02-24
BL8446789478,46432.95,failed,2024-01-06
BL5408922352,38659.47,successful,2024-03-20
BL7184470755,39677.2,successful,2024-04-24
BL8040781757,44744.96,failed,2024-04-21
BL2903353595,23278.36,successful,2024-06-12
BL5012864129,43310.36,successful,2025-10-11
BL9909471837,27873.27,successful,2024-10-01
BL8184504268,4934.34,successful,2025-07-19
BL8849617409,17663.48,successful,2025-11-16
BL6511995494,44282.16,successful,2025-07-04
BL8724328976,3964.08,successful,2024-03-24
BL8766887783,33604.51,failed,2025-02-10
BL6434025557,4641.19,successful,2024-12-28
BL8861257435,22447.19,successful,2024-12-14
BL0416573926,29814.89,successful,2024-08-27
BL2110769830,47077.58,failed,2025-11-08
BL7805240867,23911.31,successful,2024-06-16
BL3415494235,36067.97,successful,2024-10-07
BL5612845219,47126.01,successful,2024-06-02
BL8035129475,27565.32,successful,2025-10-07
BL7765304202,35612.99,successful,2025-05-09
BL7481413850,6236.22,successful,2025-03-30
BL3961006845,18659.92,successful,2024-09-25
BL3528228346,18402.88,successful,2025-03-15
BL7763899880,9421.92,successful,2024-07-31
BL6402358096,22267.9,failed,2024-11-08
BL8870137532,43480.55,successful,2024-05-24
BL3785001291,27559.66,successful,2025-06-25
BL0824404193,28450.22,successful,2025-08-26
BL8214773241,29729.76,successful,2024-04-11
BL1132335506,40618.2,successful,2024-03-09
BL2133024467,21902.6,successful,2025-03-28
