merchantRef,transaction_id,amount,status,Date,Time
TXN241536363291,BL5268323561,31871.42,successful,2024-06-30,09:41:10
TXN859713341942,BL3758570308,25263.74,successful,2025-08-02,18:52:31
TXN399033286837,BL9770363312,44048.68,successful,2024-02-27,16:00:51
TXN022900097016,BL0911138957,30178.62,successful,2024-09-25,04:46:15
TXN600255834765,BL8143986365,12417.55,successful,2025-05-10,21:25:29
TXN551139347520,BL8291743168,33070.71,successful,2024-04-26,10:05:35
TXN890318246131,BL0957766502,42822.39,successful,2025-05-20,11:52:13
TXN056950594993,BL9233408725,32405.64,successful,2024-10-23,06:55:47
TXN322381138036,BL8933033482,36589.28,successful,2025-09-12,08:16:02
TXN771288177274,BL9425478781,38780.01,successful,2024-07-12,12:27:43
TXN744974775359,BL2313612170,9351.83,successful,2024-03-10,08:57:22
TXN923806981609,BL5819360868,21325.22,successful,2025-02-19,03:06:58
TXN339329813751,BL3567221729,36507.45,successful,2025-07-21,08:45:36
TXN288660987084,BL9144053408,36788.71,successful,2025-11-25,00:04:17
TXN129984088071,BL4774087276,31061.48,successful,2024-09-07,03:41:52
TXN632991478502,BL6490803940,31476.33,failed,2025-05-26,08:58:09
TXN672092874069,BL8289649255,11362.55,successful,2025-04-30,20:34:19
TXN221702102829,BL8879073418,45391.42,successful,2025-01-29,03:55:17
TXN903790651778,BL4639741442,15397.67,successful,2025-06-15,22:12:10
TXN570403364655,BL8423500043,3580.45,successful,2024-09-07,18:28:18
TXN573294044275,BL6803809237,49157.12,successful,2025-12-06,02:44:59
TXN927332886725,BL4597617881,6108.39,successful,2025-12-02,22:18:39
TXN743490918432,BL7537455025,13624.83,successful,2024-08-20,21:57:17
TXN734506635685,BL0670400924,1734.15,successful,2025-04-24,00:52:13
TXN759304112748,BL4611396062,10908.1,failed,2025-11-22,21:51:38
TXN785599404697,BL8808223338,29058.36,failed,2025-06-05,01:16:24
TXN626232057529,BL2901767804,16198.53,successful,2025-02-28,07:56:48
TXN579144524028,BL2980726659,12008.03,failed,2024-09-26,19:21:05
TXN324592474516,BL3663142663,762.32,successful,2025-07-16,04:07:36
TXN850265816117,BL7134059052,31328.6,successful,2024-11-08,08:15:25
TXN154801622840,BL9526501766,547.62,successful,2024-01-28,22:20:47
TXN078040808627,BL4882308100,2615.53,successful,2025-07-22,07:15:29
TXN636213189471,BL0729634346,28005.57,failed,2024-08-22,18:38:24
TXN459032712073,BL8169422369,42641.31,failed,2025-01-03,14:20:10
TXN464719444805,BL4731932844,33624.07,failed,2024-06-22,05:15:49
TXN445856133138,BL1457266208,20312.44,successful,2025-06-21,00:27:04
TXN068758134076,BL6840692438,6804.6,successful,2024-08-07,13:10:53
TXN287146539958,BL1714218285,21034.43,successful,2024-01-21,16:05:58
TXN575816535781,BL3076136675,7534.9,successful,2025-12-22,22:41:54
TXN298952741468,BL3568193554,5473.27,successful,2024-09-30,04:02:03
TXN726955423396,BL0151806280,49610.57,failed,2024-03-20,01:05:18
TXN458326654650,BL1402497841,4036.89,successful,2024-08-22,06:01:55
TXN354985851904,BL2416343839,34069.48,successful,2025-06-10,00:37:26
TXN750596463630,BL7810138727,20278.41,successful,2024-11-03,01:42:03
TXN197982196524,BL8406334441,23789.78,successful,2024-08-11,22:56:14
TXN591912078180,BL3461517853,30234.01,successful,2025-11-30,08:25:10
TXN479783313824,BL4154077440,41205.37,successful,2024-06-13,22:38:08
TXN029123419790,BL7610306287,35141.76,successful,2025-04-18,07:40:38
TXN474670535086,BL5063491264,15928.08,successful,2024-05-04,07:49:05
TXN281977405280,BL9335617039,30256.32,successful,2025-11-28,23:26:23
TXN976541540253,BL2752064914,25747.09,successful,2025-09-27,15:13:37
TXN036709057891,BL5469398557,30140.51,successful,2024-10-01,20:55:26
TXN780204595656,BL5774041399,34778.6,successful,2024-10-10,21:32:17
TXN736765200725,BL1912746031,21885.51,successful,2024-12-04,16:24:02
TXN577196482613,BL1331569523,18364.04,successful,2024-08-04,08:10:46
TXN832801648191,BL3726766093,13473.55,successful,2025-12-27,23:24:48
TXN677148482775,BL5800914862,5186.55,failed,2025-06-20,22:39:53
TXN869189503092,BL2853926684,26766.7,failed,2024-06-06,00:24:51
TXN821948980627,BL5199380862,4664.07,successful,2025-09-09,15:19:56
TXN204046177719,BL4369480053,23676.63,successful,2024-12-09,01:37:06
TXN426139236303,BL6491128145,25635.18,successful,2024-11-28,11:19:10
TXN073427174559,BL5127307389,43907.55,successful,2025-08-15,08:42:19
TXN599680140127,BL1154399915,2201.49,successful,2025-02-07,07:33:58
TXN054510156565,BL8087795039,21465.58,successful,2024-03-28,20:31:56
TXN380489742274,BL7965991911,41900.95,successful,2024-09-18,07:14:57
TXN691279441299,BL2905441127,40121.7,failed,2024-05-05,13:28:55
TXN325999209549,BL8955458276,29848.4,successful,2024-01-17,20:19:05
TXN016392304328,BL8377821247,7325.35,successful,2024-05-07,22:33:06
TXN209330141602,BL5053317034,4965.74,successful,2025-06-13,07:45:05
TXN709012528474,BL7061209999,47972.62,failed,2024-02-22,11:44:18
TXN439441997498,BL5852051667,6248.69,successful,2024-04-14,17:53:11
TXN950625442338,BL2203585572,26903.38,successful,2025-01-19,20:48:41
TXN650417033117,BL7533492599,47714.75,successful,2024-03-01,17:13:35
TXN815751035369,BL3812474373,4350.52,successful,2024-03-15,22:43:14
TXN153050078109,BL7145559759,1374.79,successful,2024-06-04,13:45:40
TXN721387214871,BL9610227751,31912.28,successful,2024-01-24,15:13:45
TXN764679249067,BL2217409026,49420.75,successful,2024-12-13,21:49:50
TXN737996792388,BL0052953014,938.85,failed,2024-02-08,09:13:30
TXN509836372260,BL0197023297,38584.97,successful,2025-07-29,20:09:10
TXN676021223128,BL7255177315,41622.43,failed,2024-09-04,21:22:03
TXN131713646753,BL0725816228,31813.76,successful,2025-08-23,07:38:22
TXN410015661253,BL8261908095,8898.12,successful,2025-11-11,22:47:10
TXN755782053706,BL2279473971,27265.59,successful,2025-04-28,07:17:16
TXN445480305354,BL7308517419,32591.16,successful,2025-03-06,19:43:52
TXN415305167019,BL9721859785,13103.17,successful,2024-03-13,15:46:53
TXN154663521405,BL2492045633,13205.5,pending,2025-10-19,05:44:05
TXN359101527684,BL6130511956,18792.3,successful,2025-01-23,09:22:44
TXN655549977627,BL4731509025,16520.29,successful,2024-04-10,23:16:35
TXN192755837164,BL2264223151,42934.09,failed,2025-10-06,22:48:47
TXN421482702780,BL7510817616,46429.66,successful,2024-08-26,00:06:06
TXN875367200911,BL1100614582,44427.4,pending,2024-08-04,07:22:54
TXN393158604949,BL5101942793,29580.31,successful,2024-08-03,09:48:48
TXN313859560247,BL8717608375,30477.91,failed,2024-02-28,00:48:09
TXN957669377750,BL6318822706,44499.16,successful,2025-07-20,03:31:07
TXN849606288919,BL7045885928,17271.6,successful,2025-06-02,15:09:24
TXN698130535540,BL3183439739,35409.35,successful,2024-09-30,15:53:29
TXN738577348616,BL3136475480,38487.95,successful,2024-04-24,15:28:08
TXN512751286073,BL4740014608,22917.9,successful,2025-12-18,18:40:06
TXN333846367444,BL9856231399,30873.7,pending,2024-10-23,23:50:17
TXN623435683568,BL3249961955,1538.0,successful,2025-09-25,09:57:59
TXN551932794487,BL9166986186,39439.04,successful,2025-04-17,06:04:55
TXN915817234932,BL9371797855,47509.53,failed,2025-04-08,14:47:09
TXN549284146931,BL6250169384,44834.37,successful,2024-03-20,08:46:07
TXN916160925746,BL2534867864,24554.34,successful,2024-01-29,22:50:37
TXN541538191629,BL1136670166,27494.51,successful,2024-10-14,16:10:38
TXN666018961303,BL9610994724,37387.52,successful,2024-09-28,02:52:34
TXN357011910928,BL6292334545,20012.7,successful,2024-05-15,07:13:01
TXN851370235144,BL4707891780,16378.46,successful,2025-01-26,17:45:37
TXN722457096756,BL8672976754,7935.58,successful,2025-01-04,07:44:20
TXN964805269663,BL6429140501,22376.72,successful,2025-01-02,08:15:05
TXN029781790012,BL0541629893,21506.14,successful,2025-11-18,15:39:05
TXN776481389927,BL4078555313,14211.48,successful,2025-09-10,14:57:05
TXN249895441970,BL5465160402,16252.78,successful,2024-10-28,07:21:02
TXN846306796634,BL3102388086,7074.32,successful,2025-12-22,10:14:22
TXN336002852686,BL3818018542,28963.06,successful,2025-03-19,10:34:10
TXN816930209049,BL1087474098,22281.3,successful,2025-08-19,20:27:41
TXN380189312585,BL9619269600,35314.6,successful,2025-07-07,13:28:10
TXN913628148282,BL1248726769,22969.06,successful,2024-09-28,09:41:27
TXN152810174830,BL9125120599,38801.84,successful,2024-11-25,14:46:12
TXN257476472546,BL2184615403,2202.85,successful,2025-09-04,10:22:11
TXN947266063115,BL1524619382,40144.44,successful,2025-10-08,18:32:12
TXN696712946119,BL9605050349,16569.36,successful,2024-03-23,11:35:48
TXN327291477695,BL5816858581,27129.68,failed,2024-01-21,04:01:18
TXN326480924834,BL6545104262,30652.05,successful,2024-08-10,15:12:56
TXN048629045943,BL9969334574,10592.86,pending,2025-07-17,10:02:03
TXN200125189064,BL8228139400,17678.12,successful,2024-01-30,00:42:01
TXN934655144614,BL3048222097,45302.45,successful,2024-07-29,03:45:49
TXN251823767918,BL8259503372,43738.19,failed,2025-01-01,20:11:53
TXN730937004823,BL5551307453,45768.49,successful,2024-02-10,17:46:42
TXN191841091354,BL7862006833,41147.49,successful,2025-12-23,10:13:39
TXN210814235259,BL7657698064,36599.72,successful,2025-08-03,21:42:56
TXN831856390472,BL0806329352,793.7,successful,2024-03-08,04:19:37
TXN801725873868,BL2664975162,20787.02,pending,2025-03-03,14:17:26
TXN976463485348,BL1790697553,32171.6,successful,2025-05-05,06:08:52
TXN290880402967,BL9688017248,49338.23,successful,2024-03-17,16:01:47
TXN304677523907,BL5329015867,18687.15,successful,2025-06-15,19:02:12
TXN040441055578,BL0209342691,10808.01,successful,2024-09-15,17:33:44
TXN904683374319,BL3011407271,8236.52,successful,2024-02-11,05:15:57
TXN649631888012,BL3889163036,48830.86,successful,2025-06-06,21:09:37
TXN221285623278,BL4091754150,8213.46,successful,2025-12-10,05:27:21
TXN368209923638,BL4644268419,24392.1,failed,2025-02-04,13:12:52
TXN433039277390,BL8632397069,3417.47,successful,2025-04-03,22:38:23
TXN554854570114,BL5799658802,25340.09,successful,2024-12-24,00:30:56
TXN520501833707,BL1773323237,29012.54,successful,2025-09-11,02:26:24
TXN537862517437,BL2310603771,37788.74,successful,2024-07-19,16:35:28
TXN035549510508,BL8581772430,15135.86,successful,2024-01-21,23:14:27
TXN285603134469,BL1957604743,16856.91,successful,2024-12-14,03:09:40
TXN969763136472,BL2062463275,7336.03,successful,2024-01-08,05:13:20
TXN208985151087,BL5829796221,18755.98,successful,2025-06-23,09:05:10
TXN876110331960,BL5096922478,38899.35,successful,2024-05-24,03:00:27
TXN945434580635,BL1163721171,2519.69,successful,2024-06-05,10:30:24
TXN953499770749,BL5116152451,25312.32,successful,2024-01-08,04:26:38
TXN762664961896,BL8228973248,3755.22,successful,2025-01-18,10:14:54
TXN227158357005,BL2917053770,31241.66,successful,2025-09-11,15:30:11
TXN969516599865,BL4450213914,21117.9,successful,2024-01-02,01:12:04
TXN157032138873,BL1809974293,25232.34,successful,2025-03-31,00:21:29
TXN889646425693,BL9004828865,25225.06,successful,2025-05-17,09:38:13
TXN218326242446,BL8130154842,31318.95,successful,2025-10-03,12:02:18
TXN307094537934,BL0535606037,16657.29,successful,2025-04-30,10:56:04
TXN479300839369,BL5436575386,25504.51,successful,2025-05-30,22:37:46
TXN682138457254,BL3327138611,5209.02,failed,2025-05-13,19:59:11
TXN645528440216,BL6579922237,34243.58,successful,2025-06-17,01:08:37
TXN970043259043,BL0910107130,32108.04,successful,2024-09-12,00:26:05
TXN125700340655,BL7241702484,35141.25,successful,2025-05-20,00:45:33
TXN917254584465,BL8418293766,19149.83,successful,2025-06-15,04:05:33
TXN772581905885,BL9527116109,6848.5,successful,2025-05-25,20:32:33
TXN763388099423,BL1838405955,40712.92,successful,2025-02-14,18:32:17
TXN456430093594,BL8528945145,8433.57,successful,2024-05-06,05:47:00
TXN489971412614,BL5331706404,7733.25,failed,2024-07-26,00:52:38
TXN455940790602,BL0555716917,6254.26,successful,2024-03-06,18:40:30
TXN895289084527,BL7662949810,9594.27,successful,2025-09-26,15:41:31
TXN911360404724,BL9575011789,30830.11,successful,2025-05-11,12:19:35
TXN900304139371,BL0474628729,9386.97,successful,2024-05-10,20:54:16
TXN711556761422,BL5054727830,38442.59,failed,2024-03-31,21:13:47
TXN241396729096,BL4949801203,23185.95,successful,2024-07-31,11:33:22
TXN082307979071,BL4014618590,25257.3,failed,2024-06-22,18:23:33
TXN403864883194,BL6147092668,38823.84,successful,2025-09-19,22:22:46
TXN263621859364,BL1280926800,32590.66,successful,2025-09-18,07:36:59
TXN888752630034,BL8173215067,41228.87,successful,2025-11-07,23:00:45
TXN264120491290,BL6796188491,17252.13,successful,2025-03-08,01:15:09
TXN018095368693,BL4296334953,28314.34,failed,2024-05-23,07:07:08
TXN629315743027,BL5922571655,30318.71,successful,2025-05-25,04:45:57
TXN887938011785,BL3597665151,32206.87,successful,2025-03-23,20:06:48
TXN833159213090,BL6089849907,22193.8,failed,2025-11-06,05:33:22
TXN782184311389,BL5176943266,22234.62,failed,2025-09-22,19:09:15
TXN462048522342,BL5432899156,6316.08,pending,2025-06-24,04:38:32
TXN632641030192,BL6642631817,42622.95,successful,2025-12-05,22:12:55
TXN964794858048,BL4839185885,20463.66,successful,2025-02-23,07:29:44
TXN041052988122,BL5120291648,47998.06,successful,2024-01-15,06:30:30
TXN163076758216,BL9032447032,12201.57,successful,2024-06-01,20:13:56
TXN728199179958,BL1061850479,1705.95,successful,2025-09-04,21:56:06
TXN017118183149,BL8894604289,25253.97,successful,2024-01-15,22:46:17
TXN146685966882,BL5580546364,39674.07,successful,2025-03-15,11:38:52
TXN474353074911,BL2287078100,22293.43,successful,2024-11-06,00:52:08
TXN775820843316,BL5808644181,35007.41,successful,2024-01-17,09:19:45
TXN290108847189,BL8156055031,1024.11,successful,2025-01-11,21:48:27
TXN797588523873,BL0552558208,28498.17,successful,2025-12-18,10:30:15
TXN860262242941,BL1809871899,34384.44,successful,2024-07-15,18:10:46
TXN978912214638,BL1443021031,2915.23,successful,2025-03-22,08:55:24
TXN355964486056,BL7455829568,3778.35,successful,2025-03-22,16:14:09
TXN905111934315,BL8669765187,30146.77,successful,2024-03-23,11:23:06
TXN120681550599,BL6720354060,24643.14,successful,2024-02-01,09:14:32
TXN551149979548,BL3684989284,18084.15,successful,2025-02-10,22:00:58
TXN437297780074,BL3205390471,9445.56,failed,2025-02-21,13:21:34
TXN610533975825,BL3087005596,18904.54,successful,2025-01-30,14:06:12
TXN744852962999,BL9368992661,34967.56,successful,2024-08-19,21:15:37
TXN814800399720,BL5898562798,5491.01,successful,2024-01-15,16:53:07
TXN818538270245,BL2782499401,21815.95,successful,2024-05-23,12:55:23
TXN773901262242,BL1149138974,48137.4,successful,2024-08-31,02:35:20
TXN766723834469,BL2465887557,44561.74,successful,2025-04-25,17:33:27
TXN938837505504,BL4476690392,16233.63,successful,2025-03-14,13:12:42
TXN992362451617,BL5702426487,21962.48,failed,2024-06-28,04:01:05
TXN870876302566,BL0492691439,17014.57,successful,2024-04-05,12:44:31
TXN285008016474,BL1214544527,15006.94,successful,2024-06-04,07:47:40
TXN430946401629,BL5545676129,23204.05,successful,2024-01-20,12:59:10
TXN439898725395,BL1511812492,20262.62,successful,2024-10-17,02:54:02
TXN765502812718,BL0199265821,626.87,successful,2025-02-26,23:55:54
TXN213178009877,BL5168702042,13002.43,successful,2024-10-03,05:44:00
TXN300825382253,BL8342302611,16251.47,successful,2024-05-12,14:14:51
TXN454971079209,BL8562816897,31017.08,successful,2024-01-29,12:21:15
TXN896523905290,BL1080441983,26430.49,successful,2024-12-23,14:35:09
TXN176168499469,BL4582660610,42985.0,failed,2024-05-27,03:34:57
TXN244975134493,BL0100545389,35478.23,successful,2024-05-23,20:49:30
TXN554297284610,BL9186905305,38096.31,successful,2025-09-20,06:59:22
TXN328697024871,BL7197762426,45418.85,successful,2025-03-17,23:30:21
TXN172851042916,BL2587122723,38502.1,successful,2024-08-07,07:11:32
TXN478895488227,BL2352827415,12573.53,successful,2025-03-06,15:39:45
TXN534065376829,BL6291772699,19145.79,successful,2024-12-31,05:06:53
TXN869225417135,BL4430249809,22047.39,successful,2024-04-01,10:43:42
TXN947325306871,BL0348471943,1041.4,successful,2025-07-07,21:42:10
TXN614566965087,BL8793322963,38911.27,pending,2024-03-31,16:41:52
TXN427491511531,BL3105342950,36646.65,successful,2025-11-13,00:30:39
TXN492193533082,BL1268880903,41174.73,successful,2025-12-06,11:40:10
TXN706658462461,BL5205799592,12941.45,successful,2025-10-15,14:49:51
TXN148165196571,BL7162570315,42450.68,successful,2024-06-13,19:41:20
TXN508687681022,BL0379093933,1227.43,failed,2024-10-26,05:19:22
TXN311744503145,BL5400344448,10015.09,successful,2025-01-08,21:44:30
TXN723737779784,BL3945566171,15870.99,failed,2025-11-11,18:23:27
TXN839009095386,BL6733870494,36095.95,successful,2025-12-02,02:42:50
TXN028643708109,BL0361899594,31877.5,successful,2025-07-28,08:18:32
TXN998855261075,BL8882184044,27541.07,successful,2025-12-01,10:55:38
TXN750688215951,BL0904117365,804.12,successful,2024-08-12,04:17:03
TXN650984809036,BL0127613960,6518.82,successful,2025-08-18,23:00:26
TXN130641878740,BL1724310310,48555.46,failed,2024-02-06,06:50:18
TXN609339977836,BL8867913220,27727.74,failed,2024-12-20,16:48:57
TXN020708172001,BL4520119427,43241.81,successful,2025-11-25,01:16:54
TXN195249275732,BL9043092819,32334.49,successful,2025-02-14,18:22:52
TXN169854293157,BL7282829140,11177.26,successful,2024-01-31,19:24:11
TXN445600838673,BL2436998195,5239.32,failed,2025-02-08,09:34:23
TXN311473683772,BL6114732010,21480.05,successful,2024-08-19,15:10:45
TXN385784512771,BL3901786751,38193.81,successful,2025-01-14,17:35:08
TXN537759186710,BL8559009887,31455.08,successful,2024-01-31,23:14:16
TXN914499107125,BL2419118089,22246.39,successful,2025-09-27,12:03:15
TXN575577947712,BL2399654550,23189.54,successful,2025-09-13,10:01:31
TXN241439677274,BL6880870573,38391.0,successful,2025-07-08,17:45:27
TXN972010510229,BL7139795486,25266.38,successful,2024-03-03,16:11:07
TXN799647521114,BL6030982302,30778.25,successful,2024-05-26,18:53:06
TXN569820647073,BL3849809116,25426.22,successful,2025-12-26,23:29:46
TXN251602636068,BL7335624901,17986.97,successful,2025-02-03,14:55:42
TXN854637326682,BL6677337214,1138.72,successful,2024-10-06,12:17:48
TXN081310488887,BL5256879790,8181.28,failed,2025-10-07,12:44:25
TXN412500344169,BL2708257780,33953.57,successful,2024-10-06,20:54:07
TXN179142053452,BL8839555722,2500.54,successful,2025-05-28,22:12:16
TXN678123266042,BL7719985986,917.13,successful,2024-01-23,07:56:11
TXN478632021525,BL2129506122,4109.33,successful,2024-03-16,16:41:03
TXN544942832736,BL7187440198,45459.64,successful,2025-08-19,08:12:52
TXN854876629816,BL8188308069,38922.97,failed,2024-10-17,07:23:23
TXN789843545932,BL8159715460,27745.95,successful,2024-07-07,15:15:26
TXN478783512999,BL7187100996,9660.99,successful,2025-12-30,07:29:48
TXN094663739112,BL3193571595,31165.95,successful,2025-12-04,05:50:31
TXN120676598365,BL9912843219,17719.32,successful,2025-05-18,23:43:11
TXN972091958197,BL5836562926,3638.99,successful,2024-02-13,09:43:41
TXN077684761862,BL5023462408,11114.97,successful,2025-08-08,02:01:30
TXN708209839506,BL1941533494,24621.88,failed,2024-01-24,05:02:00
TXN646599742243,BL8836993755,39466.77,successful,2025-11-29,18:23:37
