txnRef,Date,Time,service_type,amount,status
TXN815931370489,2025-01-29,20:21:15,airtime,34601.85,successful
TXN768939878391,2024-04-15,01:41:21,airtime,10999.8,successful
TXN309822325836,2025-01-04,11:15:31,airtime,17436.95,successful
TXN350693766914,2025-01-19,01:12:32,cable,4790.26,successful
TXN724566885675,2025-03-06,06:41:18,cable,8192.47,failed
TXN617224329946,2025-09-01,22:09:01,data,42853.46,successful
TXN105799300871,2025-05-11,04:29:26,data,46963.71,successful
TXN912418728995,2024-04-22,06:17:35,airtime,29334.44,successful
TXN143078730952,2024-06-18,22:40:30,data,33875.95,pending
TXN011947105943,2024-11-25,10:14:44,airtime,8605.71,pending
TXN666444652561,2024-11-06,17:39:36,data,8854.5,successful
TXN262744472887,2025-07-25,21:02:31,data,22976.24,successful
TXN479606071815,2024-07-27,22:39:24,airtime,39722.95,successful
TXN622510219431,2024-05-19,04:40:32,airtime,35383.07,failed
TXN308533050192,2025-12-20,06:27:06,airtime,47276.07,successful
TXN213011663323,2025-10-27,23:14:16,data,1995.18,failed
TXN616179352179,2024-05-18,06:19:45,cable,138.11,failed
TXN106595749471,2024-11-02,12:16:36,data,19306.36,successful
TXN676979385350,2025-03-03,23:56:34,airtime,23793.28,successful
TXN270129034345,2025-03-01,09:22:16,airtime,16401.51,failed
TXN964294720367,2025-04-23,04:45:22,airtime,40016.43,failed
TXN194987876364,2025-08-04,18:07:52,airtime,21281.44,successful
TXN499656442463,2025-05-23,16:46:46,airtime,24816.88,successful
TXN871577303492,2025-12-25,18:59:42,data,48982.12,successful
TXN699748447914,2024-09-04,05:34:58,airtime,20610.74,successful
TXN526591571280,2024-11-16,13:42:24,data,19100.5,successful
TXN322134834310,2025-12-30,01:50:20,cable,31650.12,successful
TXN630577999898,2024-05-12,14:25:24,airtime,33353.72,successful
TXN610576060339,2025-08-07,03:32:39,data,22155.86,successful
TXN281018294806,2024-08-24,21:38:49,airtime,49016.63,successful
TXN299830406673,2025-04-01,09:42:14,data,35645.12,successful
TXN864607217668,2024-09-24,14:09:21,data,43582.7,successful
TXN784930863027,2024-09-24,16:46:52,airtime,2786.78,successful
TXN376567509392,2025-04-27,13:18:03,data,34633.1,successful
TXN203499610032,2024-03-15,18:22:00,airtime,44711.92,successful
TXN552942686891,2024-09-16,10:55:03,data,5224.99,successful
TXN504819327017,2024-07-09,07:31:49,airtime,49087.49,successful
TXN836482383606,2025-09-29,16:49:14,airtime,6333.48,successful
TXN929348137915,2025-04-30,17:03:05,airtime,42703.7,successful
TXN165321136902,2025-01-02,17:25:03,data,43665.89,successful
TXN709629938352,2024-11-04,05:55:58,airtime,33693.49,successful
TXN062090566849,2024-09-25,17:19:00,electricity,13131.15,successful
TXN686275123600,2025-10-02,00:32:50,data,16863.54,successful
TXN077491156524,2024-10-16,19:24:38,cable,48377.62,successful
TXN079470998377,2025-01-13,01:47:58,airtime,38197.66,failed
TXN907711850139,2025-10-16,13:59:40,cable,16477.61,failed
TXN489675587438,2025-06-07,10:55:44,airtime,11306.92,successful
TXN793470755151,2025-01-13,00:56:12,electricity,2762.07,successful
TXN912247798278,2024-02-14,16:59:08,cable,39566.65,successful
TXN449585754954,2024-08-07,10:49:10,data,38897.3,successful
TXN095598908042,2025-05-30,19:18:40,data,26950.12,successful
TXN255760232169,2025-09-26,11:18:33,electricity,33018.95,failed
TXN976002002330,2024-10-14,20:09:28,cable,26989.76,failed
TXN302545382023,2024-01-28,12:49:50,airtime,39195.86,successful
TXN435739197935,2024-12-10,15:55:50,data,3082.85,successful
TXN046140883666,2025-10-27,14:54:18,airtime,16120.94,failed
TXN262068460864,2024-12-01,05:15:20,airtime,5515.99,successful
TXN161057908547,2024-01-22,11:27:25,airtime,9067.38,pending
TXN319580667681,2024-12-23,14:42:27,airtime,10256.82,successful
TXN833417405505,2024-04-27,15:52:03,data,40839.99,pending
TXN668596248962,2025-04-05,22:43:43,airtime,13037.38,successful
TXN134899042254,2025-03-12,06:19:53,cable,25563.23,successful
TXN447766604655,2025-07-10,23:11:46,cable,3728.51,successful
TXN300185995262,2025-06-12,10:32:11,data,47663.85,successful
TXN542509366723,2024-06-23,10:54:55,cable,22015.72,successful
TXN180205962285,2024-05-05,21:45:33,airtime,6333.09,successful
TXN826012754391,2024-07-30,19:54:46,airtime,27686.38,successful
TXN555118839636,2025-11-26,17:32:51,airtime,41085.9,successful
TXN129339701854,2025-09-22,09:22:24,data,41966.98,successful
TXN218029729106,2024-01-20,05:28:20,data,14790.76,successful
TXN553474057798,2024-09-11,12:50:51,data,3689.22,failed
TXN640769563420,2025-03-09,19:55:59,data,16140.18,successful
TXN930690087760,2025-06-08,20:09:13,data,9110.95,successful
TXN842337226201,2025-06-04,22:50:37,airtime,21662.3,successful
TXN750505010191,2024-07-11,21:52:40,airtime,15480.82,successful
TXN414071447443,2024-03-10,00:00:01,airtime,16768.41,failed
TXN215708841629,2024-03-07,03:17:43,airtime,6878.89,successful
TXN379479859491,2024-08-24,09:39:41,data,44137.78,successful
TXN470043618904,2024-10-04,17:07:46,electricity,4727.51,successful
TXN317834446565,2024-04-25,01:18:06,airtime,26254.15,successful
TXN732035078701,2025-03-31,16:27:29,electricity,46977.76,successful
TXN412287695278,2025-04-21,19:37:54,airtime,10262.06,successful
TXN988526220531,2025-03-18,12:38:09,airtime,9017.45,successful
TXN824614781603,2024-11-08,02:38:25,data,23929.56,successful
TXN509637783222,2024-11-14,10:47:15,cable,15227.12,failed
TXN016905979978,2024-08-17,00:14:50,airtime,39865.66,successful
TXN734186857935,2024-11-09,21:44:29,electricity,10540.81,successful
TXN976521805317,2025-04-19,03:47:43,data,17965.1,failed
TXN800994419558,2024-08-14,20:32:03,cable,10530.82,successful
TXN755306198739,2025-12-05,16:41:08,data,28968.48,successful
TXN157109278615,2024-12-19,06:07:25,electricity,12472.94,successful
TXN315588677593,2024-04-01,13:12:07,airtime,8807.94,failed
TXN165988492071,2024-08-19,04:44:58,electricity,2887.98,successful
TXN926645173788,2024-08-13,00:33:44,data,7183.01,successful
TXN815960056435,2024-09-20,12:45:34,electricity,19109.3,successful
TXN813521561126,2024-12-07,17:57:54,airtime,17713.06,successful
TXN799589129867,2025-03-05,17:40:00,cable,904.93,successful
TXN048161781471,2024-02-01,03:35:53,electricity,30578.47,successful
TXN281422433485,2025-10-20,04:27:24,airtime,598.97,failed
TXN205459905684,2025-09-22,09:32:32,cable,3263.97,successful
TXN810695616863,2024-05-13,02:36:27,airtime,35514.66,successful
TXN896118663553,2025-05-01,07:04:22,airtime,45417.91,failed
TXN852711048772,2024-11-20,06:56:04,airtime,3962.86,successful
TXN591135332519,2024-04-23,18:15:00,airtime,10691.08,successful
TXN830299066132,2025-06-02,07:39:39,data,30939.54,successful
TXN800751329305,2025-05-26,15:40:16,cable,26368.86,successful
TXN633028799794,2024-07-15,16:55:23,airtime,5698.94,successful
TXN571442362211,2024-04-26,13:40:09,data,22428.47,successful
TXN497914691260,2024-01-26,20:43:28,airtime,10292.87,successful
TXN786052235085,2024-02-04,12:19:45,airtime,43054.29,successful
TXN407570033235,2025-07-25,13:23:40,data,16694.52,successful
TXN443175544514,2024-07-11,07:14:15,electricity,27413.68,successful
TXN901608806337,2024-03-29,11:30:00,cable,30378.5,successful
TXN916929310215,2025-06-12,17:03:56,cable,14081.11,successful
TXN588893076906,2025-02-10,03:41:02,airtime,13440.39,successful
TXN261762229496,2025-02-10,09:17:16,airtime,48431.46,successful
TXN002542767816,2025-06-03,21:12:52,data,36975.76,successful
TXN808694500617,2024-04-04,09:35:59,data,7515.22,successful
TXN935136993049,2025-04-07,21:59:43,airtime,27669.19,failed
TXN850690410631,2024-03-03,22:20:06,airtime,49890.64,pending
TXN605538036604,2025-06-24,10:17:53,data,14946.31,successful
TXN387135382021,2024-08-02,09:39:51,cable,536.11,successful
TXN529982728814,2024-12-20,11:41:20,airtime,20822.7,successful
TXN148632547575,2025-03-08,17:57:35,airtime,14471.68,successful
TXN279629285594,2024-12-15,01:44:31,cable,11887.86,successful
TXN690337020324,2025-08-09,04:19:06,cable,312.9,successful
TXN772355738125,2025-03-29,06:24:39,cable,27537.31,successful
TXN826449711319,2024-12-01,02:46:05,data,40009.2,successful
TXN784332606828,2024-03-23,02:10:15,airtime,4252.94,failed
TXN393646666978,2025-01-10,14:13:28,airtime,33808.2,successful
TXN865914466857,2025-11-19,05:21:50,data,20583.0,successful
TXN395367529899,2024-04-15,18:42:36,cable,2013.68,failed
TXN461849594146,2024-03-10,06:34:11,airtime,7700.78,successful
TXN834435768894,2024-10-27,00:56:46,data,47815.99,successful
TXN959884279222,2025-10-17,16:33:08,cable,14980.28,successful
TXN367711936077,2025-06-12,11:44:23,airtime,48586.62,successful
TXN795136956369,2025-04-28,02:44:35,airtime,44799.84,successful
TXN835963540798,2024-06-14,23:12:44,airtime,26207.42,successful
TXN177065111098,2024-03-23,13:50:09,data,8083.78,successful
TXN022758607241,2025-08-01,05:24:34,cable,46684.95,successful
TXN866111094238,2024-08-13,01:25:35,airtime,41772.52,successful
TXN304456917951,2025-09-12,12:07:23,airtime,49004.09,successful
TXN354951464581,2024-02-24,05:31:27,data,36568.36,successful
TXN864741609358,2024-10-10,12:22:49,airtime,47024.17,successful
TXN199832855676,2024-03-01,06:54:02,airtime,44650.68,successful
TXN883775075765,2024-01-14,23:24:09,data,10436.76,successful
TXN591385143032,2025-01-10,08:41:11,airtime,14538.09,successful
TXN620833510946,2024-05-12,14:04:57,airtime,8068.13,successful
TXN857629262616,2025-05-28,08:10:09,airtime,6503.54,successful
TXN251501632872,2025-02-20,19:54:06,data,20279.73,successful
TXN826004990665,2025-05-26,11:48:18,cable,40147.09,pending
TXN376797151395,2025-09-19,04:30:02,airtime,35103.89,successful
TXN754251410464,2025-09-14,15:02:36,data,16567.89,successful
TXN090841819558,2024-08-05,21:01:53,cable,4634.73,successful
TXN062632467236,2025-10-09,08:32:15,electricity,5123.98,successful
TXN463510105382,2024-01-04,11:17:41,data,1316.54,successful
TXN626427991745,2024-05-19,01:52:36,airtime,33703.99,failed
TXN392035842690,2025-06-16,12:49:39,airtime,1853.68,successful
TXN324069191426,2024-12-28,04:22:38,data,30961.38,successful
TXN342238680976,2025-04-26,09:03:15,airtime,41118.9,pending
TXN244703340866,2024-01-22,08:13:58,airtime,12325.89,successful
TXN798187903564,2024-03-17,14:05:36,airtime,5952.91,successful
TXN969527043205,2024-12-16,20:54:10,data,11079.95,successful
TXN188690619607,2025-12-14,02:49:29,electricity,49727.02,successful
TXN633936023408,2024-03-15,04:57:28,airtime,21116.58,pending
TXN049172248987,2024-01-07,19:05:28,airtime,39252.09,successful
TXN583818730805,2025-05-06,18:21:20,cable,46077.46,failed
TXN117238378964,2025-05-03,04:25:04,cable,26532.89,successful
TXN556433745239,2024-05-28,11:52:29,airtime,35596.68,failed
TXN503621199675,2024-09-18,16:33:51,data,41971.53,successful
TXN249694263536,2024-05-28,10:57:57,airtime,596.18,successful
TXN401249898498,2025-11-11,08:16:59,electricity,21083.73,failed
TXN400101126654,2024-06-17,08:05:33,airtime,24611.65,successful
TXN750634748708,2025-04-06,02:07:39,airtime,34397.16,successful
TXN193547275425,2024-07-04,15:03:13,airtime,23244.12,successful
TXN131596474810,2024-05-05,19:34:06,airtime,9613.41,successful
TXN887729351360,2025-12-21,08:08:36,electricity,23408.43,successful
TXN500960308060,2025-08-10,10:01:41,airtime,22390.76,successful
TXN123217575575,2024-12-26,18:34:44,data,1857.5,successful
TXN790759427727,2024-03-14,14:03:27,data,41525.72,successful
TXN290338350815,2024-05-09,19:56:03,airtime,21473.63,successful
TXN018409815071,2024-08-16,00:30:14,cable,11126.59,pending
TXN900527613311,2024-12-16,09:18:29,data,40008.23,failed
TXN259307852154,2025-12-10,22:07:27,data,28708.52,successful
TXN213150927740,2025-03-16,00:03:23,data,9633.72,successful
TXN175801008385,2024-12-28,14:15:49,cable,18063.45,successful
TXN881725887428,2024-04-03,07:56:46,cable,46671.43,successful
TXN134848718971,2025-09-17,22:53:28,data,41592.47,successful
TXN178755403250,2024-06-14,03:27:46,airtime,1113.5,successful
TXN079619494462,2025-06-02,23:43:02,electricity,47088.04,successful
TXN709878363736,2024-10-03,22:20:11,data,24741.87,successful
TXN572642123195,2024-10-28,15:55:59,airtime,1197.75,successful
TXN566501254029,2024-09-25,09:33:01,airtime,40505.53,failed
TXN682450310000,2025-06-05,21:04:02,airtime,20374.68,successful
TXN588842297259,2025-01-16,06:27:52,airtime,23655.43,successful
TXN709571786123,2024-03-12,16:45:46,airtime,29031.24,successful
TXN752141337240,2024-11-28,03:54:55,electricity,43859.74,pending
TXN946041987203,2024-09-07,11:33:27,airtime,407.1,failed
TXN990837556277,2024-06-19,20:47:24,airtime,45658.21,successful
TXN791385366418,2024-07-11,23:50:43,airtime,26421.3,failed
TXN175295769786,2025-07-17,13:59:17,data,11639.98,successful
TXN007979171046,2024-06-13,07:36:33,airtime,40872.79,successful
TXN881490698669,2025-04-01,06:01:27,airtime,25480.86,pending
TXN771224765570,2025-07-25,21:09:31,data,40788.19,successful
TXN221126809632,2024-05-06,21:59:50,data,13602.12,successful
TXN911407254856,2024-09-29,15:40:43,electricity,41926.87,successful
TXN947993516583,2024-03-20,12:22:36,airtime,29778.1,successful
TXN302290529004,2025-07-04,11:15:17,airtime,2886.71,successful
TXN145999109784,2025-02-20,18:30:37,electricity,14885.79,successful
TXN458086696488,2025-06-23,12:59:37,airtime,10444.31,successful
TXN162382148632,2024-02-14,00:25:48,airtime,21977.16,successful
TXN091937874579,2024-10-14,03:31:01,cable,4713.03,successful
TXN262260889611,2024-11-14,11:22:16,cable,47660.48,successful
TXN716022761260,2025-07-23,07:55:41,electricity,28108.14,successful
TXN171841748758,2025-09-05,07:37:53,electricity,45640.43,successful
TXN272904177074,2025-07-31,14:43:02,cable,42351.73,successful
TXN443294628769,2024-08-21,00:32:11,cable,6332.84,successful
TXN093922796006,2024-02-21,02:20:47,data,23634.69,successful
TXN813108557874,2025-04-01,18:01:43,airtime,27361.08,successful
TXN910054943438,2025-04-27,10:38:25,cable,2921.55,successful
TXN902554265551,2025-03-19,14:38:17,electricity,30578.87,successful
TXN793121469424,2024-10-19,18:29:04,data,24471.34,successful
TXN136035830622,2025-01-30,09:48:49,cable,24994.51,successful
TXN058246502184,2024-08-16,23:44:51,data,28222.13,successful
TXN198794576379,2024-02-12,14:21:46,cable,36471.66,successful
TXN671613386056,2025-11-25,01:57:07,electricity,37006.34,successful
TXN689444832131,2025-12-26,17:19:52,data,12040.9,successful
TXN335536888538,2025-04-12,23:30:20,cable,47921.62,successful
TXN347286607899,2025-12-28,10:47:14,airtime,21413.63,successful
TXN070817898757,2024-12-08,01:43:57,data,5743.17,pending
TXN082874383719,2025-09-09,14:39:02,cable,32996.87,successful
TXN613794874399,2024-10-29,13:34:01,electricity,38554.52,successful
TXN872907855883,2025-07-25,07:12:47,airtime,3578.19,successful
TXN119679853192,2025-07-05,11:48:18,data,32505.69,successful
TXN612222331055,2025-04-11,08:34:10,data,49899.22,successful
TXN277587477804,2024-08-28,18:25:28,cable,4878.35,pending
TXN156017986451,2025-11-05,19:05:02,airtime,128.62,successful
TXN381427978876,2024-05-17,05:28:21,data,25009.02,successful
TXN132225502429,2024-03-05,05:11:41,cable,43344.34,successful
TXN703709919831,2024-04-21,15:36:09,data,14601.75,successful
TXN707329999555,2024-10-16,09:29:06,airtime,33836.33,successful
TXN603921067055,2024-08-01,20:19:06,airtime,15318.57,successful
TXN209940875920,2025-11-05,07:23:01,data,7281.65,successful
TXN856664998043,2024-10-13,04:15:28,airtime,23485.62,successful
TXN877532443180,2025-07-12,04:31:14,electricity,30501.98,successful
TXN717675887585,2024-01-17,10:34:26,airtime,33113.28,successful
TXN081375378025,2025-02-06,00:13:43,electricity,37746.68,successful
TXN079034734149,2024-09-14,09:53:48,airtime,42511.04,successful
TXN868813318088,2024-09-06,06:50:12,airtime,45768.22,successful
TXN952462638469,2025-10-21,21:26:53,electricity,9162.2,failed
TXN521468460496,2025-12-05,01:26:34,data,18065.09,successful
TXN749837415414,2024-02-17,18:01:59,cable,35221.87,successful
TXN001978583188,2025-09-07,23:07:57,cable,44914.06,successful
TXN374825553696,2025-03-08,23:47:47,data,41795.74,successful
TXN505408453635,2025-07-07,04:14:16,data,38892.29,successful
TXN410319763655,2024-06-11,00:04:02,data,7867.65,successful
TXN858725575116,2024-12-07,15:44:05,data,4944.57,failed
TXN121730787690,2024-03-03,10:24:25,electricity,37115.7,successful
TXN635342406855,2024-10-28,03:33:30,cable,29801.6,successful
TXN931014302648,2025-03-04,17:45:51,airtime,1461.59,successful
TXN903472479400,2025-07-16,08:24:34,data,15144.26,successful
TXN638107545312,2025-03-30,15:16:50,data,20102.01,successful
TXN234515315718,2024-03-13,15:11:26,cable,28923.09,failed
TXN055861767412,2025-12-05,08:49:22,electricity,12445.43,successful
TXN401674703710,2025-12-05,05:45:00,data,9281.14,failed
TXN317147215952,2024-09-25,06:03:32,data,2397.14,successful
TXN528615127249,2025-12-11,10:52:14,airtime,37752.25,successful
TXN052283474314,2024-07-07,20:01:41,electricity,24990.83,successful
TXN659790951431,2025-04-20,00:55:44,airtime,43238.48,pending
TXN399189231304,2025-02-07,23:42:16,data,2047.46,successful
TXN889239143778,2025-08-21,05:12:04,cable,40956.17,successful
TXN562019104449,2024-03-09,20:25:16,airtime,36881.05,successful
TXN205036334030,2025-05-31,01:58:01,cable,24955.01,successful
TXN376507157960,2025-08-26,01:28:00,data,49555.56,failed
TXN080552399354,2024-03-31,19:16:42,electricity,34235.94,successful
TXN944235404287,2024-03-18,19:12:41,data,42218.69,successful
TXN612475908366,2025-12-29,11:12:24,electricity,48193.96,successful
TXN628148057544,2024-06-26,07:44:22,airtime,6165.27,successful
TXN655833137012,2025-03-27,01:35:48,airtime,19098.04,successful
TXN657648018915,2025-07-07,15:31:31,airtime,7871.38,successful
TXN063373853433,2024-06-10,15:13:47,airtime,2991.69,successful
TXN070450292035,2024-07-04,00:23:55,airtime,5597.36,successful
TXN236672423696,2024-08-02,11:36:12,airtime,30143.93,successful
TXN950277000692,2024-05-06,16:45:09,data,1961.83,failed
TXN488897248741,2025-02-27,23:00:36,airtime,26819.71,successful
TXN929913637075,2024-04-23,12:20:00,cable,6833.04,successful
TXN344245414310,2025-08-14,11:10:52,cable,47393.99,failed
TXN291315959598,2024-06-29,12:44:37,airtime,35189.5,successful
TXN993434668136,2025-07-03,03:02:31,airtime,40129.95,successful
TXN720550485168,2025-12-25,05:12:42,airtime,36939.74,successful
TXN985224722234,2024-03-31,08:08:07,cable,49897.04,failed
