txnRef,Date,Time,service_type,amount,status
TXN434100699965,2024-01-28,07:35:51,airtime,41597.77,successful
TXN346804571061,2025-02-14,14:31:21,data,45738.71,failed
TXN908384865373,2025-12-11,03:53:52,cable,32124.26,failed
TXN272164881868,2025-03-26,21:09:27,airtime,34426.52,successful
TXN389427486603,2024-05-28,12:05:45,electricity,12236.47,successful
TXN969969863701,2025-05-07,16:56:48,airtime,19477.19,failed
TXN780184600972,2024-12-08,20:11:48,data,46293.82,successful
TXN005925956664,2024-03-21,23:41:40,airtime,13834.75,successful
TXN908593457915,2025-01-05,04:32:02,cable,24054.93,successful
TXN381452499606,2024-10-18,16:14:27,data,47228.49,successful
TXN944525615260,2025-03-17,00:32:34,airtime,31667.54,successful
TXN384381836107,2025-01-20,07:43:05,cable,22141.74,successful
TXN321364287843,2024-06-14,03:23:15,data,39319.16,successful
TXN894980796191,2025-11-04,06:43:09,cable,5812.99,successful
TXN700122397138,2025-02-04,17:57:13,data,28442.12,successful
TXN218368262338,2024-03-16,20:21:30,data,28478.87,successful
TXN770974029538,2025-09-11,18:17:32,data,30328.92,successful
TXN743186810652,2025-07-18,02:53:22,airtime,33534.68,successful
TXN480370609078,2025-08-18,23:10:26,airtime,11415.89,successful
TXN927074687199,2024-04-13,16:36:33,cable,734.14,successful
TXN233931504078,2024-04-13,21:52:04,data,16889.15,successful
TXN045344889830,2025-12-02,10:15:08,airtime,13725.81,failed
TXN817105415521,2024-03-08,19:20:00,airtime,33983.47,failed
TXN712214988463,2024-08-19,07:51:58,data,36423.23,successful
TXN173546857022,2024-11-10,18:08:54,airtime,10268.66,failed
TXN361695948815,2025-02-01,14:37:55,airtime,25252.74,successful
TXN806305418597,2025-06-23,12:46:55,data,27618.45,failed
TXN090546162926,2024-08-22,04:19:34,cable,13872.59,successful
TXN797613640060,2025-01-08,11:35:39,data,30892.04,successful
TXN518254697643,2024-12-02,12:34:52,cable,34575.7,successful
TXN258604507376,2024-06-09,08:13:20,data,16503.46,successful
TXN688865192512,2024-06-18,00:01:26,airtime,31625.71,successful
TXN572134768758,2024-05-04,13:25:51,airtime,11128.03,successful
TXN161333595888,2024-03-01,10:04:03,airtime,45408.46,successful
TXN159079305063,2025-12-18,07:29:35,airtime,37667.48,successful
TXN204678743408,2024-07-16,18:20:03,airtime,17611.42,successful
TXN518682519824,2024-01-11,15:02:07,airtime,21976.77,successful
TXN103452404269,2024-06-11,10:40:27,data,42734.16,failed
TXN442861472179,2024-05-04,13:47:27,airtime,33387.85,successful
TXN379676071712,2025-08-29,00:04:01,cable,35804.25,successful
TXN442841625449,2024-06-16,14:14:08,airtime,44320.6,successful
TXN523673637175,2024-08-10,07:36:56,cable,9935.84,successful
TXN273975273203,2025-07-02,00:05:50,airtime,31845.41,successful
TXN865153302124,2024-07-20,08:07:10,cable,38702.67,failed
TXN103903416807,2025-01-20,19:42:13,airtime,46209.55,successful
TXN564947141288,2025-01-16,05:01:05,cable,45312.2,successful
TXN415171832342,2025-10-09,23:23:22,airtime,5903.64,failed
TXN591979118556,2024-12-07,08:58:10,electricity,41021.48,successful
TXN507510865054,2025-08-05,11:13:41,data,35384.55,successful
TXN357897036649,2024-12-07,10:17:45,airtime,13919.27,successful
TXN153500913728,2024-08-22,09:31:39,data,33291.3,successful
TXN872409059657,2025-06-13,18:13:21,airtime,10531.7,successful
TXN339890899111,2025-04-26,03:24:13,airtime,29383.44,successful
TXN947817321710,2025-01-20,15:39:54,cable,20100.8,successful
TXN705827035506,2025-04-25,01:47:36,airtime,30502.47,successful
TXN095791208874,2024-10-26,18:54:15,electricity,34188.42,successful
TXN608608808497,2024-09-06,19:22:13,airtime,45099.93,successful
TXN378315622834,2024-11-14,15:01:45,data,35018.83,failed
TXN721482898990,2024-01-26,12:56:55,data,20173.66,successful
TXN587595162802,2025-09-20,08:09:01,airtime,30919.72,successful
TXN982553280110,2025-07-21,23:56:01,electricity,17750.11,successful
TXN353897198624,2024-07-14,08:08:05,airtime,5315.33,successful
TXN309925765030,2024-08-14,15:13:24,cable,30648.41,successful
TXN747856328253,2025-09-01,17:30:55,electricity,7243.33,successful
TXN313208957461,2025-01-22,18:46:30,cable,17870.21,successful
TXN245617862698,2025-09-13,06:10:25,electricity,35493.02,successful
TXN537485474399,2025-07-21,01:30:41,airtime,6331.01,successful
TXN521248618442,2024-06-21,06:16:18,cable,39333.93,successful
TXN485999772219,2024-04-30,14:15:32,airtime,6107.83,failed
TXN289433340534,2024-03-30,17:42:34,cable,1509.44,successful
TXN843407424043,2024-09-06,22:09:43,electricity,24431.01,successful
TXN403462756194,2024-11-29,01:14:23,airtime,6243.47,successful
TXN946107902824,2024-11-08,11:09:44,data,30779.02,failed
TXN968490405549,2025-04-09,00:21:32,cable,31451.53,successful
TXN223040149231,2025-05-11,10:31:13,cable,44993.63,successful
TXN944196688880,2024-03-15,14:45:36,electricity,4836.88,successful
TXN383503522709,2024-10-13,08:25:37,cable,14047.62,successful
TXN623390569083,2024-08-30,21:19:58,data,7579.35,successful
TXN610834122207,2025-12-03,20:30:13,cable,23862.73,successful
TXN147086958000,2024-02-19,01:28:11,airtime,23963.18,successful
TXN592092729032,2024-12-20,00:42:39,airtime,16480.11,successful
TXN693955813711,2025-06-23,17:24:45,airtime,32629.53,successful
TXN098868014655,2024-03-20,07:13:42,airtime,29595.98,successful
TXN971941783035,2025-02-26,16:52:02,airtime,35088.35,successful
TXN861761975233,2024-09-04,19:04:03,data,44262.73,successful
TXN545313179983,2024-02-06,16:04:19,airtime,3889.15,successful
TXN045616305082,2025-04-26,20:07:49,airtime,37212.06,successful
TXN106981569080,2024-06-18,08:02:48,data,38154.24,successful
TXN173849127545,2024-11-14,23:49:24,cable,19458.5,failed
TXN210390059494,2025-06-27,18:35:02,airtime,43603.56,successful
TXN412769414153,2024-06-23,00:36:36,airtime,43371.65,successful
TXN160399547295,2025-08-24,04:30:05,data,41493.74,successful
TXN453377281255,2025-10-14,05:15:31,data,42665.04,successful
TXN372744494843,2025-05-09,08:40:19,cable,8871.12,successful
TXN307790372850,2024-05-25,06:11:18,airtime,41426.65,successful
TXN276920241085,2024-12-25,23:27:56,cable,4794.72,successful
TXN319390472890,2025-06-03,14:08:49,cable,43784.88,successful
TXN218694718568,2024-07-15,19:16:14,airtime,12373.23,pending
TXN580862094903,2025-07-14,05:07:34,data,40246.87,successful
TXN206592610196,2025-12-30,11:42:41,airtime,45147.63,successful
TXN973094624383,2025-12-12,13:50:32,data,40229.66,successful
TXN113473083877,2025-12-26,08:54:11,airtime,35900.71,successful
TXN529872815889,2024-05-15,07:38:08,cable,34543.83,successful
TXN770809712533,2024-12-14,00:12:58,airtime,23218.96,successful
TXN631855345398,2025-05-26,05:57:45,airtime,37819.15,successful
TXN819249839890,2024-03-02,10:17:33,cable,34940.93,failed
TXN430168549988,2025-03-31,15:33:45,airtime,26136.88,successful
TXN243211406696,2024-02-28,22:42:40,cable,37871.62,successful
TXN252805265015,2024-11-08,17:07:31,airtime,49188.52,successful
TXN852810531921,2025-09-14,17:37:09,airtime,31015.74,successful
TXN327292602127,2024-11-18,22:07:34,data,30907.69,successful
TXN793165624368,2025-05-09,12:50:26,airtime,28159.44,successful
TXN501407239285,2025-12-21,01:35:35,cable,44101.17,failed
TXN318501178912,2025-04-11,12:09:50,electricity,12450.5,successful
TXN917249696167,2024-10-03,13:41:49,electricity,6360.9,successful
TXN245440258641,2025-05-14,20:11:32,electricity,8419.63,successful
TXN458441902957,2025-08-03,01:18:57,cable,28104.58,successful
TXN603214833834,2024-06-07,18:42:58,cable,46768.74,failed
TXN743369660931,2024-03-22,08:47:57,airtime,23155.03,successful
TXN467999864943,2025-07-28,15:03:42,data,33356.68,successful
TXN966593033272,2025-06-16,09:37:40,data,13885.16,failed
TXN245849479897,2025-12-20,22:27:40,electricity,28305.96,successful
TXN150795899502,2024-07-31,16:14:10,electricity,11813.23,successful
TXN523924403634,2024-01-15,02:15:45,cable,39957.07,successful
TXN284251333863,2025-05-28,19:23:46,airtime,20216.6,successful
TXN122421397646,2024-02-26,04:14:42,airtime,15257.74,successful
TXN937746488131,2024-11-26,02:54:10,airtime,23974.55,successful
TXN576051136064,2024-11-12,07:47:14,airtime,34475.22,successful
TXN402244512229,2025-03-30,01:43:00,airtime,19443.97,failed
TXN502075452574,2024-06-09,22:37:08,airtime,30517.38,successful
TXN790867802860,2024-11-07,23:09:45,data,14661.3,failed
TXN542568456008,2024-01-07,08:53:12,cable,18097.39,successful
TXN779827993838,2025-02-13,10:38:07,airtime,40693.89,successful
TXN892571537459,2025-08-29,06:03:10,airtime,31696.35,successful
TXN845311118185,2024-06-13,01:02:50,electricity,20634.19,successful
TXN417509555266,2024-03-17,06:39:08,cable,40234.35,failed
TXN260962279612,2025-05-20,08:17:46,airtime,29901.47,successful
TXN162439319129,2024-03-17,04:45:13,airtime,8564.52,successful
TXN630481432001,2025-05-04,18:41:29,electricity,17676.0,successful
TXN111810942751,2025-11-19,16:19:37,cable,35907.07,failed
TXN178856840812,2025-08-16,21:32:11,airtime,41368.53,successful
TXN087177274489,2025-12-11,23:58:09,airtime,32926.43,failed
TXN771866078999,2025-01-04,22:16:31,airtime,27054.25,successful
TXN809610762983,2025-10-22,21:55:00,airtime,27381.17,successful
TXN883786499237,2024-11-19,02:58:46,cable,37024.58,successful
TXN773287345337,2024-10-05,03:18:20,airtime,12864.53,successful
TXN314948763953,2025-02-11,03:59:14,airtime,19594.92,failed
TXN528400511995,2024-01-01,10:19:46,data,20423.88,successful
TXN114448245281,2024-01-06,08:59:40,data,41966.47,successful
TXN625620780557,2025-11-10,00:37:17,airtime,36138.76,successful
TXN864072500698,2024-05-18,04:28:29,electricity,32770.31,failed
TXN000422522421,2025-09-23,11:52:47,electricity,31445.52,successful
TXN961802385073,2025-02-07,02:57:51,cable,4388.17,successful
TXN503076212785,2025-07-23,10:33:52,data,10598.44,successful
TXN829611336015,2025-06-10,10:48:47,airtime,49796.11,successful
TXN379542282685,2024-09-30,12:03:48,data,37820.98,successful
TXN459736074075,2025-11-27,12:05:41,electricity,43993.38,failed
TXN997002023942,2024-11-17,22:58:51,airtime,36968.78,successful
TXN704527791700,2025-12-21,04:06:58,airtime,30142.84,successful
TXN372884172158,2024-10-19,12:27:09,airtime,41235.06,successful
TXN208738010806,2024-03-24,17:24:55,data,33168.03,successful
TXN984547241188,2024-10-03,19:31:04,airtime,18993.92,successful
TXN240439011557,2024-10-04,18:33:40,cable,7617.25,failed
TXN872002227565,2024-12-18,09:55:21,electricity,27439.77,failed
TXN654074253359,2025-05-16,17:33:27,airtime,30164.02,successful
TXN335349734856,2025-11-18,13:52:51,airtime,2596.76,successful
TXN028369294646,2025-09-06,09:58:06,airtime,11143.67,successful
TXN262590388560,2025-06-25,04:02:54,data,35344.24,successful
TXN851082176329,2024-03-01,20:04:31,data,16266.1,successful
TXN458531132899,2024-06-21,23:42:59,airtime,27693.57,successful
TXN749506983898,2024-03-07,12:11:52,data,20540.58,failed
TXN422216522845,2025-03-05,03:24:28,electricity,17602.75,successful
TXN459849651741,2024-12-29,04:30:22,data,3856.14,successful
TXN873951294038,2025-10-10,00:02:29,data,8226.93,successful
TXN844319279619,2024-05-11,08:25:15,airtime,1867.65,successful
TXN554640646197,2024-10-02,08:16:13,cable,41547.02,successful
TXN202748351778,2024-03-30,17:10:37,data,32981.34,failed
TXN697870083456,2025-12-09,15:03:55,airtime,36670.57,successful
TXN028583188971,2025-12-19,13:34:55,data,32629.22,successful
TXN049844225377,2025-11-04,07:56:32,cable,6125.02,failed
TXN399087751186,2024-02-05,18:50:58,airtime,46101.65,successful
TXN473679423794,2025-12-20,20:19:08,airtime,29636.85,successful
TXN341656050522,2024-09-10,03:32:54,airtime,34164.55,successful
TXN077226817580,2024-11-07,22:56:52,data,1833.94,successful
TXN658278153998,2025-09-25,21:42:50,airtime,25902.24,successful
TXN916316299958,2024-11-30,14:13:04,data,28884.73,successful
TXN185188036492,2025-12-18,08:02:57,cable,16720.62,successful
TXN130635418069,2024-06-10,14:26:41,airtime,45654.15,successful
TXN396976646027,2024-08-30,23:13:24,data,47033.68,successful
TXN662609897942,2025-08-17,23:48:02,data,30709.43,failed
TXN428897422435,2025-05-02,18:40:48,airtime,38315.92,successful
TXN688987046546,2025-05-29,08:52:07,data,21068.16,successful
TXN423019500077,2024-06-14,18:11:46,cable,22385.55,failed
TXN041323155627,2024-08-11,14:09:54,airtime,5935.88,failed
TXN231613828519,2025-05-21,22:48:29,data,507.33,successful
TXN137463625887,2025-11-05,18:26:06,electricity,20160.85,failed
TXN311375775403,2024-06-05,00:14:28,airtime,13670.38,successful
TXN453448361821,2025-09-23,04:42:29,airtime,43704.96,successful
TXN089337455500,2024-06-18,19:23:39,data,46032.95,successful
TXN491694875083,2024-06-06,04:36:07,cable,12533.12,successful
TXN614548049576,2025-03-15,03:49:54,data,39958.93,successful
TXN437029871618,2025-11-20,03:14:32,airtime,12901.87,failed
TXN497137275006,2025-07-05,06:07:07,airtime,40684.47,successful
TXN698168765578,2025-01-09,10:47:56,data,40091.08,successful
TXN926025260720,2024-01-23,01:32:42,airtime,16549.17,successful
TXN437882489194,2024-01-03,08:01:40,data,36717.59,successful
TXN783141407554,2025-05-28,09:31:50,airtime,33479.82,successful
TXN065468770316,2024-04-18,22:48:19,airtime,21104.25,successful
TXN609275194857,2025-12-21,07:32:34,cable,2258.78,successful
TXN465716681837,2024-04-23,09:57:37,airtime,42723.43,failed
TXN506686311620,2025-10-19,05:02:37,data,38513.15,successful
TXN436824849290,2024-08-24,05:49:34,electricity,24322.51,successful
TXN518358067304,2025-01-11,18:35:27,airtime,27491.32,failed
TXN295579433485,2025-08-31,04:20:59,airtime,19695.83,failed
TXN468509207064,2024-07-23,21:46:38,airtime,37415.28,successful
TXN511623684004,2025-04-06,14:07:46,electricity,18642.44,failed
TXN582407434146,2024-10-31,10:19:27,data,28102.13,successful
TXN964283240078,2024-09-12,09:44:58,cable,4891.1,failed
TXN408151657437,2024-06-28,16:15:37,airtime,28190.4,successful
TXN813095296196,2025-01-23,17:00:46,airtime,9302.42,successful
TXN359362889438,2025-02-12,03:56:52,airtime,46962.07,successful
TXN110624716855,2024-05-23,05:56:25,airtime,46965.71,successful
TXN850803184714,2025-09-06,08:00:22,cable,8111.64,successful
TXN734029990530,2024-08-07,18:01:37,data,2839.19,failed
TXN614773105646,2025-06-26,05:10:01,data,4022.48,successful
TXN220560912753,2024-01-24,19:37:43,data,7502.13,successful
TXN698083305173,2024-10-13,12:04:36,airtime,10839.04,successful
TXN171868703003,2024-06-05,18:27:22,data,5445.29,successful
TXN653435673263,2024-07-05,09:21:04,data,38300.97,successful
TXN523843567251,2025-09-24,20:42:08,electricity,11443.78,successful
TXN448905557481,2024-04-11,11:01:57,data,37201.79,failed
TXN844793851126,2025-03-06,10:50:39,electricity,49830.25,successful
TXN267373518265,2024-02-05,16:11:30,data,2502.77,successful
TXN202402245305,2024-09-20,13:00:32,airtime,14625.54,successful
TXN012423078929,2024-05-06,10:19:22,data,15925.74,successful
TXN842627304677,2025-11-01,22:12:58,airtime,33380.32,successful
TXN812701359270,2025-07-09,10:58:26,airtime,6246.54,successful
TXN393704472713,2025-05-05,07:17:35,electricity,28179.87,failed
TXN531122186091,2025-06-24,08:22:45,cable,31812.61,successful
TXN516687033767,2025-12-03,19:54:56,airtime,37260.41,successful
TXN875535843734,2024-06-01,04:12:44,airtime,9819.8,successful
TXN461616857719,2025-06-23,01:09:52,cable,41006.08,successful
TXN183567937879,2025-07-28,19:36:18,airtime,33181.38,successful
TXN997263167665,2025-05-12,16:01:54,airtime,37540.01,failed
TXN701346827314,2024-12-03,02:17:29,airtime,32541.33,successful
TXN424349368533,2025-10-08,13:47:18,data,23235.97,successful
TXN247755923654,2025-10-09,13:06:18,data,41647.24,successful
TXN086119334910,2024-06-08,20:00:50,airtime,28144.3,failed
TXN466269763592,2024-07-02,06:47:55,cable,12140.43,successful
TXN619454131932,2024-09-04,01:43:18,cable,43660.93,pending
TXN403102344461,2024-04-19,14:04:28,cable,4226.36,failed
TXN844406306204,2025-07-24,23:04:15,data,30668.38,successful
TXN000405509564,2025-07-09,16:42:28,airtime,4094.47,successful
TXN011605016865,2025-06-17,17:25:44,airtime,17412.12,successful
TXN571216104433,2024-06-20,11:15:01,data,31335.03,successful
TXN396251568229,2025-03-12,22:38:44,airtime,45919.18,successful
TXN942900563225,2025-02-20,18:34:17,airtime,46582.38,successful
TXN111201754157,2025-02-07,18:25:17,airtime,19349.44,successful
TXN822741219539,2024-08-26,09:41:18,electricity,31152.74,successful
TXN410467553101,2024-03-28,07:30:50,data,11697.35,successful
TXN009757199783,2024-04-04,19:56:45,cable,33933.16,successful
TXN437876887927,2025-03-14,08:28:29,cable,1534.4,successful
TXN493717965926,2024-05-27,04:49:44,airtime,25583.15,successful
TXN536283286722,2025-05-09,23:32:45,data,28113.06,successful
TXN557426295372,2025-04-18,23:32:24,electricity,44534.56,successful
TXN382656877029,2024-11-24,15:20:05,airtime,45056.42,successful
TXN651231018546,2025-09-02,04:22:20,data,18109.84,successful
TXN349360799692,2024-07-23,05:18:47,data,28113.74,successful
TXN399923867563,2024-08-09,03:04:36,airtime,47869.18,successful
TXN787883451256,2025-05-16,03:02:39,data,40678.18,successful
TXN153591745522,2025-08-19,10:07:33,data,38162.39,successful
TXN351453393518,2024-11-28,15:09:42,data,41060.11,successful
TXN635943578317,2025-10-25,20:45:33,airtime,49801.51,successful
TXN318913183595,2024-11-22,14:42:44,cable,20435.97,failed
TXN836080873743,2025-01-07,18:45:42,electricity,30726.86,successful
TXN222911615698,2024-08-22,10:58:23,airtime,12920.54,successful
TXN488362427221,2024-09-08,01:16:07,data,22547.09,successful
TXN641796012546,2025-01-04,22:41:01,data,44940.09,successful
TXN727705496413,2025-12-13,08:22:29,airtime,9270.32,successful
TXN860115031544,2024-05-31,22:22:39,airtime,37935.22,successful
TXN428862719772,2024-01-09,06:20:10,electricity,42918.61,successful
TXN619667325445,2024-07-14,15:37:59,data,31170.61,successful
TXN360005355755,2025-03-27,22:29:10,cable,22178.23,failed
TXN356534512427,2025-10-04,12:41:34,cable,44245.7,successful
TXN811914553198,2025-10-14,22:49:50,data,23907.73,successful
TXN008306596827,2025-05-01,01:45:23,data,28515.31,successful
TXN103109705969,2025-11-15,03:48:49,cable,40598.77,successful
TXN566233865417,2025-05-09,11:55:44,airtime,41260.47,successful
TXN636627497829,2024-07-26,04:39:26,cable,9971.68,successful
